Investor_Name,PageRank_Centrality,Degree
Bernard Marcus,7.253735673872045e-05,2
Kenneth Langone,7.253735673872045e-05,2
Vantis Capital Management,7.253735673872045e-05,2
IDC Frontier,7.253735673872045e-05,1
Gerald Finn,7.253735673872045e-05,2
Jeffrey Finn,7.253735673872045e-05,2
Jennifer Scott,7.253735673872045e-05,2
MairDumont,7.253735673872045e-05,1
Dinesh Ravishanker,7.253735673872045e-05,3
Komnieve Singh,7.253735673872045e-05,3
Oliver Zong,7.253735673872045e-05,1
George Adamopoulos (Angel Investor),7.253735673872045e-05,1
George Solomos (Angel Investor),7.253735673872045e-05,1
George Lindeman,7.253735673872045e-05,1
Virgilio Degiovanni,7.253735673872045e-05,1
George Perlegos,7.253735673872045e-05,1
HGCI Ventures LLC,7.253735673872045e-05,1
George Wallner,7.253735673872045e-05,1
Ingenico Ventures,7.253735673872045e-05,1
Georgetown Capital Partners,7.253735673872045e-05,1
Alasdair McPherson,7.253735673872045e-05,5
Jason Downes,7.253735673872045e-05,5
Raj Ramanandi,7.253735673872045e-05,5
Simon Collins,7.253735673872045e-05,5
Genic,7.253735673872045e-05,1
POSCO,7.253735673872045e-05,1
Geoff Grandberg,7.253735673872045e-05,1
Andre Garofallis Silva,7.253735673872045e-05,2
Andre Luiz Alves Lunardelli,7.253735673872045e-05,2
RZLTT Accelerator,7.253735673872045e-05,1
TDVF Investments,7.253735673872045e-05,1
Marie Christine Levet,7.253735673872045e-05,1
Pascal Chevalier,7.253735673872045e-05,1
Marin Venture Capital,7.253735673872045e-05,1
Andrei Malhado Silva,7.253735673872045e-05,2
LMG-industri,7.253735673872045e-05,1
Anders Williamson,7.253735673872045e-05,3
Joachim Samuelsson,7.253735673872045e-05,3
Mohammed Al-Amoudi,7.253735673872045e-05,3
Stephan Carlquist,7.253735673872045e-05,3
Anderson Schoenrock,7.253735673872045e-05,1
Mike Mothner,7.253735673872045e-05,1
Andcor Companies,7.253735673872045e-05,3
LBR Investments SARL,7.253735673872045e-05,5
Lee Pickrell,7.253735673872045e-05,5
Portage Capital,7.253735673872045e-05,3
Sherpa Partners,7.253735673872045e-05,3
StarTec Investments,7.253735673872045e-05,3
Anders Haskel,7.253735673872045e-05,1
TJ Thinakaran,7.253735673872045e-05,3
Vijesh Mehta,7.253735673872045e-05,3
Dmitry Fedotov,7.253735673872045e-05,1
Peter Brown,7.253735673872045e-05,2
Gary Rubens,7.253735673872045e-05,1
Todd Dunlop,7.253735673872045e-05,1
Gazelle Lab,7.253735673872045e-05,1
Marvin Scaff,7.253735673872045e-05,1
Anaphor Venture,7.253735673872045e-05,1
Bruce Holland,7.253735673872045e-05,3
Jesse Morgan,7.253735673872045e-05,3
Jim Morris,7.253735673872045e-05,3
Joseph Tranfo,7.253735673872045e-05,3
Bruce Hunter,7.253735673872045e-05,3
Jason Tone,7.253735673872045e-05,3
Joshua Cohen,7.253735673872045e-05,3
Polly Webb,7.253735673872045e-05,3
Bruce Spector,7.253735673872045e-05,4
Dylan Hixon,7.253735673872045e-05,4
Eric Hixon,7.253735673872045e-05,4
Rajesh Raichoudhury,7.253735673872045e-05,4
Proseed Capital,7.253735673872045e-05,1
Anand Lunia,7.253735673872045e-05,1
India Quotient,7.253735673872045e-05,1
Matt Tse,7.253735673872045e-05,1
Rajiv Kuchhal,7.253735673872045e-05,2
Ventureast Fund Advisors India,7.253735673872045e-05,2
Martin Cornish,7.253735673872045e-05,1
Oliver Harriehausen,7.253735673872045e-05,1
Martin Kalis,7.253735673872045e-05,1
Samo Jurdik,7.253735673872045e-05,1
Monosson Consultants Ltd.,7.253735673872045e-05,5
TechBros BV,7.253735673872045e-05,5
Jeffrey Tobias,7.253735673872045e-05,3
Les Szekely,7.253735673872045e-05,3
Todd Forest,7.253735673872045e-05,3
Gary Fish,7.253735673872045e-05,2
Lance Melber,7.253735673872045e-05,2
Kevin Ng,7.253735673872045e-05,1
Dmitry Platonov,7.253735673872045e-05,1
Grigorii Liubachev,7.253735673872045e-05,1
15 socios angel 156KÂ€,7.253735673872045e-05,1
CDTI (NEOTEC),7.253735673872045e-05,1
1in10 Ventures,7.253735673872045e-05,1
Miles Beckett,7.253735673872045e-05,1
Matthew Pustay,7.253735673872045e-05,2
Rose Switzer,7.253735673872045e-05,2
Yvette Janvier,7.253735673872045e-05,2
Martlet,7.253735673872045e-05,1
Mike Ullmann,7.253735673872045e-05,1
Amy Kong,7.253735673872045e-05,5
Billy Straus,7.253735673872045e-05,5
Jeff Birnbaum,7.253735673872045e-05,5
Jeff Patterson,7.253735673872045e-05,5
Jeffrey Ubben,7.253735673872045e-05,5
Wesley Hein,7.253735673872045e-05,5
Gardiner Group Capital,7.253735673872045e-05,1
Richardson Capital,7.253735673872045e-05,1
Garrison Capital Inc,7.253735673872045e-05,1
Genesee Capital,7.253735673872045e-05,1
Garry Friedberg,7.253735673872045e-05,1
Taylor Krips,7.253735673872045e-05,1
Garry Visontay,7.253735673872045e-05,3
Gary Adams- CEO Advanced Payment Systems,7.253735673872045e-05,2
Tim Marusich,7.253735673872045e-05,2
Alex Esser,7.253735673872045e-05,1
Gabriel Capital Management,7.253735673872045e-05,1
Broadway Partners,7.253735673872045e-05,4
Israel Tech Trust,7.253735673872045e-05,4
Pikadon Chai Tech,7.253735673872045e-05,4
ValueShine Ventures,7.253735673872045e-05,4
Wingate Ventures,7.253735673872045e-05,4
Brookfield Asset Management,7.253735673872045e-05,1
Covington Associates,7.253735673872045e-05,1
Brookside Group,7.253735673872045e-05,2
Kemper Corporation,7.253735673872045e-05,2
Praesidian Capital,7.253735673872045e-05,2
Bros Associates Ltd.,7.253735673872045e-05,5
Capital Equipment Services Ltd.,7.253735673872045e-05,5
Dennis Pekel,7.253735673872045e-05,5
Mirjam Van Gelder,7.253735673872045e-05,5
Sphera Corporation,7.253735673872045e-05,1
Gaja Capital,7.253735673872045e-05,1
ICICI Investment Management,7.253735673872045e-05,1
Galaxy Ventures,7.253735673872045e-05,2
"Insider Associates, LLC",7.253735673872045e-05,2
R Wang,7.253735673872045e-05,2
GGM Capital,7.253735673872045e-05,1
SURGE Accelerator,7.253735673872045e-05,1
Alex Danzberger,7.253735673872045e-05,2
Domenca d.o.o.,7.253735673872045e-05,4
Ervin Strnisnik,7.253735673872045e-05,4
Gregor Fras,7.253735673872045e-05,4
Jure Kajzer,7.253735673872045e-05,4
Matija Rijavec,7.253735673872045e-05,4
Don Epperson,7.253735673872045e-05,1
Matthias Kurwig,7.253735673872045e-05,1
Donald Anderson,7.253735673872045e-05,1
Envestors Limited,7.253735673872045e-05,1
Donald W. Burton,7.253735673872045e-05,1
Harold Levy,7.253735673872045e-05,1
George Tice,7.253735673872045e-05,1
True Global Ventures,7.253735673872045e-05,1
Bevan Slattery,7.253735673872045e-05,2
Robert Whyte,7.253735673872045e-05,2
Trevor Kennedy,7.253735673872045e-05,2
Beyond Digital Media,7.253735673872045e-05,1
Talis Capital,7.253735673872045e-05,1
Brijendra Tiwari,7.253735673872045e-05,2
Dheerendra Chouhan,7.253735673872045e-05,2
Shailendra Math,7.253735673872045e-05,2
Max Lishansky,7.253735673872045e-05,1
Nicholas Mazza,7.253735673872045e-05,1
McCarthy Capital,7.253735673872045e-05,1
Tenex Capital Management,7.253735673872045e-05,1
Megazone,7.253735673872045e-05,1
Vinyl,7.253735673872045e-05,1
Bevan Clark,7.253735673872045e-05,1
Guy King,7.253735673872045e-05,1
Christian Nilsson,7.253735673872045e-05,1
Alex Foster,7.253735673872045e-05,1
Ben Gamble,7.253735673872045e-05,1
Amit Tiwari,7.253735673872045e-05,1
Thierry Maupile,7.253735673872045e-05,1
Full Global Investments,7.253735673872045e-05,1
Velolicity Capital BV,7.253735673872045e-05,1
FÃƒÂ¶rstaentreprenÃƒÂ¶rsfonden,7.253735673872045e-05,1
LBO Invest,7.253735673872045e-05,1
Big Issue Invest,7.253735673872045e-05,2
Bridges Ventures,7.253735673872045e-05,2
Karen Darby,7.253735673872045e-05,2
Bhrugu Pagne,7.253735673872045e-05,1
Third I Inc.,7.253735673872045e-05,1
G Ventures,7.253735673872045e-05,1
Donnie Estoponal,7.253735673872045e-05,1
Paul Braczek,7.253735673872045e-05,1
Doron Dovrat,7.253735673872045e-05,1
Israel Adir,7.253735673872045e-05,1
Doron Friedman,7.253735673872045e-05,2
Matt Hyman,7.253735673872045e-05,2
Zach Hyman,7.253735673872045e-05,2
Alex Negru,7.253735673872045e-05,1
Ciprian Berescu,7.253735673872045e-05,1
Douglas Gan,7.253735673872045e-05,1
Lee Changjin,7.253735673872045e-05,1
Douglas Leighton,7.253735673872045e-05,1
Dutchess Capital,7.253735673872045e-05,1
Dove Capital Partners,7.253735673872045e-05,1
Frontier Angel Fund,7.253735673872045e-05,1
Treasure Valley Angel Fund,7.253735673872045e-05,1
Frost Gamma Investments Trust,7.253735673872045e-05,2
Hsu Gamma Investment,7.253735673872045e-05,2
OPKO Health,7.253735673872045e-05,2
PEAK6 Investments,7.253735673872045e-05,1
Dow Jones & Co.,7.253735673872045e-05,1
Eons,7.253735673872045e-05,1
Dr. Amit Kapoor,7.253735673872045e-05,5
Lance Jones,7.253735673872045e-05,5
Naveen Tewari,7.253735673872045e-05,5
Shiven Malhotra,7.253735673872045e-05,5
Sunil Sharma,7.253735673872045e-05,5
Tanmay Saksena,7.253735673872045e-05,5
Dr. David Donohue,7.253735673872045e-05,1
Marek Kiisa,7.253735673872045e-05,4
Alex Sparkes,7.253735673872045e-05,2
Andrew Barlow,7.253735673872045e-05,2
David Kowalski,7.253735673872045e-05,2
Frode Stenberg,7.253735673872045e-05,4
Geir Christian Karlsen,7.253735673872045e-05,4
Johannes Lindberg,7.253735673872045e-05,4
Per Hjelde,7.253735673872045e-05,4
Torgeir Brovold,7.253735673872045e-05,4
Essex Flagship Investors Group,7.253735673872045e-05,1
Frederic Boulanger,7.253735673872045e-05,2
LP Maurice,7.253735673872045e-05,2
Michel Murdock,7.253735673872045e-05,2
Fredrik Astrup,7.253735673872045e-05,4
Intertrust Technologies,7.253735673872045e-05,4
Ivar Siimar,7.253735673872045e-05,4
Lars Erik Baustad,7.253735673872045e-05,4
Qunar.com,7.253735673872045e-05,1
Zhuang Chenchao,7.253735673872045e-05,1
Qunova,7.253735673872045e-05,1
iMinds,7.253735673872045e-05,1
Michael Jordaan,7.253735673872045e-05,1
Mike Ratcliffe,7.253735673872045e-05,1
Michael Lewis,7.253735673872045e-05,2
Patrick Dietzen,7.253735673872045e-05,2
Sirigen,7.253735673872045e-05,2
Michael Milken,7.253735673872045e-05,1
Vistage International,7.253735673872045e-05,1
Michael Pierce,7.253735673872045e-05,1
Peter Briger,7.253735673872045e-05,1
American Public University Stytem,7.253735673872045e-05,1
Roger Novak,7.253735673872045e-05,1
American Underground,7.253735673872045e-05,1
Bandwidth Labs,7.253735673872045e-05,1
Ames Seed Capital,7.253735673872045e-05,4
Chicagoland Investors,7.253735673872045e-05,4
Iowa Capital Management,7.253735673872045e-05,4
Midwest Oilseeds,7.253735673872045e-05,4
NLG Advisors,7.253735673872045e-05,4
Drew Bernard,7.253735673872045e-05,1
Serious Change,7.253735673872045e-05,1
Unterberg Capital,7.253735673872045e-05,4
William Blair,7.253735673872045e-05,4
BridgeLane Capital,7.253735673872045e-05,1
Exto Partners,7.253735673872045e-05,1
Bijan Almassian,7.253735673872045e-05,2
Marc Silver,7.253735673872045e-05,2
Valerian Nakaar,7.253735673872045e-05,2
Bill Budinger,7.253735673872045e-05,1
Steve Bellotti,7.253735673872045e-05,1
Bill Curbishley,7.253735673872045e-05,1
Brian Becker,7.253735673872045e-05,1
Bibby Financial Services,7.253735673872045e-05,1
China Bank of Communications,7.253735673872045e-05,1
Alex Yeh,7.253735673872045e-05,1
Sridhar Rao,7.253735673872045e-05,1
Alexander Casassovici,7.253735673872045e-05,1
Pascal Manchon,7.253735673872045e-05,1
Alexander Djordjevic,7.253735673872045e-05,2
Andreas Brandt,7.253735673872045e-05,2
Brian Wiegand,7.253735673872045e-05,1
Mark Burish,7.253735673872045e-05,1
BridgeHampton Capital,7.253735673872045e-05,4
Charles Morgan,7.253735673872045e-05,4
Richard Howe,7.253735673872045e-05,4
REVENTON B.V,7.253735673872045e-05,1
Zirngast,7.253735673872045e-05,1
Utomi Odozi,7.253735673872045e-05,22
William W. Johnson,7.253735673872045e-05,22
Yasheen Rajan,7.253735673872045e-05,22
Stuart Chapman,7.253735673872045e-05,22
Tamseel Haque,7.253735673872045e-05,22
Terry Stapley,7.253735673872045e-05,22
Tim Abbott,7.253735673872045e-05,22
Harold Ickes,7.253735673872045e-05,1
Fred Pack,7.253735673872045e-05,1
Mark Krieger,7.253735673872045e-05,1
"American Pioneer Ventures, Ltd",7.253735673872045e-05,1
Providence Economic Development Partnership,7.253735673872045e-05,1
Durand Venture Associates,7.253735673872045e-05,2
Wheatley MedTech Partners,7.253735673872045e-05,2
Wheatley New York Partners,7.253735673872045e-05,2
Dusan Stojanovic,7.253735673872045e-05,2
Alexander Petrov,7.253735673872045e-05,1
Kirill Maksimov,7.253735673872045e-05,1
Frank Dekempeneer,7.253735673872045e-05,1
Pieter Hintjens,7.253735673872045e-05,1
Ole Schaumberg,7.253735673872045e-05,2
Alexander Gage,7.253735673872045e-05,1
Francois Veron,7.253735673872045e-05,2
Jean BÃƒÂ©go,7.253735673872045e-05,2
Dustin Coupal,7.253735673872045e-05,1
Jason Toews,7.253735673872045e-05,1
Wu Jiong,7.253735673872045e-05,1
E! Entertainment,7.253735673872045e-05,1
IDG Ventures Korea,7.253735673872045e-05,1
EA Media Syndicate I LLC,7.253735673872045e-05,2
Glen Surnamer,7.253735673872045e-05,2
Jeff Schweiger,7.253735673872045e-05,2
EC1 Capital Ltd,7.253735673872045e-05,1
Star-Achats,7.253735673872045e-05,1
Ameba Capital,7.253735673872045e-05,1
ENISA (200KÂ€),7.253735673872045e-05,1
Socios angel (100KÂ€),7.253735673872045e-05,1
Alexandra Chou,7.253735673872045e-05,1
Stanley Goldstein,7.253735673872045e-05,1
ESSEC Ventures,7.253735673872045e-05,2
LIOR INVESTISSEMENTS,7.253735673872045e-05,2
Marc BRAUN,7.253735673872045e-05,2
Amanda Langford,7.253735673872045e-05,1
Paul Mounsey,7.253735673872045e-05,1
Amar Goel,7.253735673872045e-05,3
Cavallino Capital,7.253735673872045e-05,3
Jeffrey Thomas,7.253735673872045e-05,3
Nick Mehta,7.253735673872045e-05,3
Franci Mjeda,7.253735673872045e-05,1
Matko CvitanoviÃ„Â‡,7.253735673872045e-05,1
Rouven Dresselhaus,7.253735673872045e-05,5
Thomas Quandt,7.253735673872045e-05,5
Eduardo Steiner,7.253735673872045e-05,2
Jonthan Coon,7.253735673872045e-05,2
Levinthal Capital,7.253735673872045e-05,2
Alving,7.253735673872045e-05,1
IG MEDIA GROUP,7.253735673872045e-05,1
Amadeo Brenninkmeijer,7.253735673872045e-05,5
Bjoern von Siemens,7.253735673872045e-05,5
Dominik Briggs,7.253735673872045e-05,5
Jannis Choulidis,7.253735673872045e-05,5
Edward Sullivan,7.253735673872045e-05,1
Mitsui Sumitomo Insurance Venture Capital,7.253735673872045e-05,1
Sansei Capital Investment,7.253735673872045e-05,1
Ian H.M. Chu,7.253735673872045e-05,22
Komal Sidapara,7.253735673872045e-05,22
Lauren Rose,7.253735673872045e-05,22
Mark Woolley,7.253735673872045e-05,22
Martin Kasirye,7.253735673872045e-05,22
Nick White,7.253735673872045e-05,22
Nnamdi Odozi,7.253735673872045e-05,22
Paras Sidapara,7.253735673872045e-05,22
Patrick Grob,7.253735673872045e-05,22
Samik Chandara,7.253735673872045e-05,22
Shaheen Yusuf,7.253735673872045e-05,22
Stella M. N. Masaba,7.253735673872045e-05,22
John Ratliff,7.253735673872045e-05,1
Edythe Broad,7.253735673872045e-05,1
Eli Broad,7.253735673872045e-05,1
Eli Elroy,7.253735673872045e-05,2
Saban Capital Group,7.253735673872045e-05,2
Werthaimer family,7.253735673872045e-05,2
Pradip Madan,7.253735673872045e-05,1
Young Sohn,7.253735673872045e-05,1
Marubeni Corporation,7.253735673872045e-05,2
Brian S Lewis,7.253735673872045e-05,22
David Wright,7.253735673872045e-05,22
Femi Adegbola,7.253735673872045e-05,22
Frehiwot Fisseha,7.253735673872045e-05,22
Mint Capital,7.253735673872045e-05,1
RP Capital Group,7.253735673872045e-05,1
Mitch Tuchman,7.253735673872045e-05,1
Stephen Beck,7.253735673872045e-05,1
Elio Leoni-Sceti,7.253735673872045e-05,1
Paul Fitzsimons,7.253735673872045e-05,1
startupagora,7.253735673872045e-05,1
Alumni Entreprendre,7.253735673872045e-05,1
Grand Delta Angels,7.253735673872045e-05,1
Emergic Venture Capital,7.253735673872045e-05,1
Progressivist Investment Capital,7.253735673872045e-05,1
Shlomi Selim Benbasat,7.253735673872045e-05,1
Tony Cicero,7.253735673872045e-05,1
BioLucent,7.253735673872045e-05,2
Fog City Fund,7.253735673872045e-05,2
Windamere Venture Partners,7.253735673872045e-05,2
Bio-sight Capital,7.253735673872045e-05,2
Hokkaido Venture Capital,7.253735673872045e-05,2
Mohit Goyal,7.253735673872045e-05,1
Tushar Singh,7.253735673872045e-05,1
Moshe Franko.,7.253735673872045e-05,1
Emergic Ventures,7.253735673872045e-05,2
Global Asia Partners,7.253735673872045e-05,2
Ingram Digital Ventures,7.253735673872045e-05,2
Emerging Ventures Seed Fund,7.253735673872045e-05,1
The Innovation Group,7.253735673872045e-05,1
Emil Stefanutti,7.253735673872045e-05,2
Meg Daly,7.253735673872045e-05,2
NDI Healthcare Fund,7.253735673872045e-05,1
Public Square Partners,7.253735673872045e-05,1
NTS Solutions,7.253735673872045e-05,2
Seed Capital Bizkaia,7.253735673872045e-05,2
University of Deusto,7.253735673872045e-05,2
Precede Technologies,7.253735673872045e-05,1
Rosenram Development,7.253735673872045e-05,1
Prof Dr F.M. Helmy,7.253735673872045e-05,1
Prof Dr Farooq Ali,7.253735673872045e-05,1
Peter Thomson,7.253735673872045e-05,2
Empresa Nacional de InnovaciÃƒÂ³n,7.253735673872045e-05,2
S.C.R.,7.253735673872045e-05,2
Univen Capital,7.253735673872045e-05,2
Enbridge Emerging Technology,7.253735673872045e-05,1
Northwater Intellectual Property Fund,7.253735673872045e-05,1
Energy Clinic,7.253735673872045e-05,1
Johny Miric,7.253735673872045e-05,1
Tim Sullivan,7.253735673872045e-05,4
Biotechnology and Biological Sciences Research Council (BBSRC),7.253735673872045e-05,1
"Brett Slavicek, Esq.",7.253735673872045e-05,1
Infinitude Inc,7.253735673872045e-05,1
Brian Higgins,7.253735673872045e-05,1
Motion Beat,7.253735673872045e-05,1
Skylight Consulting,7.253735673872045e-05,1
Sameer Guglani,7.253735673872045e-05,1
Naren Nachiappan,7.253735673872045e-05,1
Navneet Gosal,7.253735673872045e-05,1
Nathan Wheeler,7.253735673872045e-05,1
Bret McAllister,7.253735673872045e-05,4
Frank Mastronuzzi,7.253735673872045e-05,4
Gary Greener,7.253735673872045e-05,4
Originate,7.253735673872045e-05,4
Enlight,7.253735673872045e-05,1
Wipro Technologies,7.253735673872045e-05,1
id-latam,7.253735673872045e-05,1
Naef Gestion Internationale,7.253735673872045e-05,1
Script Capital,7.253735673872045e-05,1
Nandini Hirianniah,7.253735673872045e-05,1
Stefan Gutsch,7.253735673872045e-05,1
Tilia Quadrat,7.253735673872045e-05,1
Steve Pogorzelski,7.253735673872045e-05,1
Terry Terhark,7.253735673872045e-05,1
Stuart Curzon,7.253735673872045e-05,1
andrew wilmot,7.253735673872045e-05,1
SugarOak,7.253735673872045e-05,1
White Birch Capital,7.253735673872045e-05,1
Susan Bratton,7.253735673872045e-05,1
Tim Bratton,7.253735673872045e-05,1
Alpine Energy,7.253735673872045e-05,2
NorthPort Investments,7.253735673872045e-05,2
Alexis Pascal,7.253735673872045e-05,1
Fobal Corporation,7.253735673872045e-05,1
Koyosha,7.253735673872045e-05,1
Polaris Industries,7.253735673872045e-05,2
Alpond Capital,7.253735673872045e-05,1
JLL Ventures,7.253735673872045e-05,1
Alpha Wolf Investments,7.253735673872045e-05,3
Neil G. Chan,7.253735673872045e-05,1
Peter Schecker,7.253735673872045e-05,1
NetAge,7.253735673872045e-05,2
Nobby Yoshida,7.253735673872045e-05,2
VOYAGE VENTURES,7.253735673872045e-05,2
Black Pearl Capital Partners,7.253735673872045e-05,1
Ern Capital,7.253735673872045e-05,1
Black River Ventures,7.253735673872045e-05,1
Third Rome Group,7.253735673872045e-05,1
Bray Capital,7.253735673872045e-05,3
Maurice Gallagher,7.253735673872045e-05,3
Michael Rogers,7.253735673872045e-05,3
Shay OÂ’Brien,7.253735673872045e-05,3
Engineering and Physical Sciences Research Council (EPSRC),7.253735673872045e-05,1
Sergey Bystrov,7.253735673872045e-05,1
Neeraj Gupta,7.253735673872045e-05,1
Preetish Nijhawan,7.253735673872045e-05,1
Neha Sampat,7.253735673872045e-05,1
Nishant Patel,7.253735673872045e-05,1
Neil Flanzraich,7.253735673872045e-05,3
Riverbank Capital Securities,7.253735673872045e-05,3
Sonostar Capital Partners,7.253735673872045e-05,3
Wexford Spectrum Investors,7.253735673872045e-05,3
Arie Shen,7.253735673872045e-05,3
David Caster,7.253735673872045e-05,3
Philippe Lanier,7.253735673872045e-05,3
Alphamundi,7.253735673872045e-05,1
GVEP International,7.253735673872045e-05,1
Florida Silicon Partners,7.253735673872045e-05,1
Tierra Del Oro,7.253735673872045e-05,1
Philippe Pascal,7.253735673872045e-05,1
Malcolm Lee,7.253735673872045e-05,1
Envestors Private Investor Club,7.253735673872045e-05,1
Algot Invest,7.253735673872045e-05,2
Radium Hospital Research Foundation,7.253735673872045e-05,2
Trygve Schiorbeck,7.253735673872045e-05,2
