Source,Target,Weight
Northstar Equity Investors,Rising Stars Growth Fund,1
Northstar Equity Investors,South East Seed Fund,1
Northstar Equity Investors,Starz Media,1
Northstar Equity Investors,Stephen Lusty,1
Northstar Equity Investors,Synergis Technologies,1
Northstar Equity Investors,Yorkshire Association of Business Angels,1
Northstar Ventures,Octopus,2
Northstar Ventures,The North West Fund,1
Northwater Capital,Ontario Centres of Excellence,1
Northwater Capital,PVS Chemicals,1
Northwater Capital,QED Investors,1
Northwater Capital,TL Ventures,1
Northwater Capital,US Renewables,1
Northwest Energy Angels,Patient Capital Collaborative,1
Northwest Energy Angels,Pivotal Investments,1
Northwest Energy Angels,Puget Sound Venture Club,1
Northwest Energy Angels,Vision Ridge Partners,1
Northwest Pipe Company,OurCrowd,1
Northwest Pipe Company,Star Energy,1
Northwest Technology Ventures,OVP Venture Partners,2
Northwest Technology Ventures,Paladin Capital Group,2
Northwest Technology Ventures,Pelion Venture Partners,2
Northwest Venture Associates,Polaris Partners,1
Northwest Venture Associates,Spangler Group,1
Northwest Venture Associates,Vulcan Capital,1
Northwestern Capital,Social Starts,1
Northwestern Capital,VegasTechFund,1
Northwestern Capital,Vine St. Ventures,1
Northwestern University,SAP Ventures,1
Northzone,Priveq Investment,1
Northzone,SEB Private Equity,1
Northzone,Seed Capital,2
Northzone,Sunstone Capital,1
Northzone,Sustainable Technologies Fund,1
Northzone,Teknoinvest,1
Northzone,Vaekstfonden,1
Northzone,Venrock,1
Northzone,Verdane Capital,1
Northzone,Wellington Partners,1
Northzone,ZenShin Capital,1
Norwest Venture Partners,Novus Ventures,3
Norwest Venture Partners,O'Reilly AlphaTech Ventures,1
Norwest Venture Partners,ONSET Ventures,4
Norwest Venture Partners,OVP Venture Partners,2
Norwest Venture Partners,Oak Investment Partners,1
Norwest Venture Partners,Oclaro,2
Norwest Venture Partners,Ooga Labs,1
Norwest Venture Partners,Opus Capital,1
Norwest Venture Partners,Othman Laraki,1
Norwest Venture Partners,Outlook Ventures,3
Norwest Venture Partners,PTV Sciences,1
Norwest Venture Partners,Pacific General Ventures,1
Norwest Venture Partners,Panorama Capital,1
Norwest Venture Partners,Peepul Capital LLC,1
Norwest Venture Partners,Pelion Venture Partners,1
Norwest Venture Partners,Peninsula-KCG,1
Norwest Venture Partners,Pequot Capital,2
Norwest Venture Partners,Peter Wagner,2
Norwest Venture Partners,Philip Kaplan,1
Norwest Venture Partners,Pinnacle Ventures,3
Norwest Venture Partners,Playfair Capital,1
Norwest Venture Partners,Qualcomm Ventures,1
Norwest Venture Partners,RBC Venture Partners,1
Norwest Venture Partners,RRE Ventures,4
Norwest Venture Partners,Rebate Networks,1
Norwest Venture Partners,Redpoint Ventures,11
Norwest Venture Partners,Reinet Fund,1
Norwest Venture Partners,Relay Ventures,1
Norwest Venture Partners,Reliance Capital,1
Norwest Venture Partners,Rick Thompson,1
Norwest Venture Partners,SAP Ventures,6
Norwest Venture Partners,SVB Financial Group,2
Norwest Venture Partners,Saints Capital,1
Norwest Venture Partners,Scale Venture Partners,3
Norwest Venture Partners,Sedona Capital,1
Norwest Venture Partners,Sequoia Capital,22
Norwest Venture Partners,Sequoia Capital India,1
Norwest Venture Partners,Shasta Ventures,5
Norwest Venture Partners,Shawn Fanning,1
Norwest Venture Partners,Sigma Partners,1
Norwest Venture Partners,Silicon Valley Bank,1
Norwest Venture Partners,Sofinnova Ventures,1
Norwest Venture Partners,Sorenson Capital,1
Norwest Venture Partners,Spark Capital,1
Norwest Venture Partners,Split Rock Partners,1
Norwest Venture Partners,Sprout Group,2
Norwest Venture Partners,Stan Chudnovsky,1
Norwest Venture Partners,Stanford University,2
Norwest Venture Partners,Star Bay Partners LP,1
Norwest Venture Partners,Steamboat Ventures,1
Norwest Venture Partners,Steve Campbell,1
Norwest Venture Partners,Storm Ventures,12
Norwest Venture Partners,Sutter Hill Ventures,4
Norwest Venture Partners,Synergy Life Science Partner,1
Norwest Venture Partners,Sypress,1
Norwest Venture Partners,TDF Fund (Telecommunications Development Fund),1
Norwest Venture Partners,TL Ventures,2
Norwest Venture Partners,TPG Growth,1
Norwest Venture Partners,Talent Equity Ventures,1
Norwest Venture Partners,Tata Capital,1
Norwest Venture Partners,TenOneTen Ventures,1
Norwest Venture Partners,Tenaya Capital,6
Norwest Venture Partners,Texas Pacific Group,1
Norwest Venture Partners,The Social+Capital Partnership,1
Norwest Venture Partners,The Westly Group,2
Norwest Venture Partners,Third Point Ventures,3
Norwest Venture Partners,Time Warner Investments,2
Norwest Venture Partners,Triangle Peak Partners,2
Norwest Venture Partners,Trident Capital,16
Norwest Venture Partners,Trinity Ventures,4
Norwest Venture Partners,US Venture Partners,6
Norwest Venture Partners,Union Square Ventures,1
Norwest Venture Partners,Van Wagoner Capital Management,1
Norwest Venture Partners,Velocity Financial Group,1
Norwest Venture Partners,Verizon Ventures,2
Norwest Venture Partners,Vertex Venture Capital,1
Norwest Venture Partners,Village Ventures,1
Norwest Venture Partners,Vintage Investment Partners,1
Norwest Venture Partners,Voyager Capital,2
Norwest Venture Partners,WR Hambrecht,1
Norwest Venture Partners,Walden International,1
Norwest Venture Partners,Warburg Pincus,1
Norwest Venture Partners,Webb Investment Network,2
Norwest Venture Partners,Western Technology Investment,1
Norwest Venture Partners,William Portelli,1
Norwest Venture Partners,Woodside Fund,4
Norwest Venture Partners,YL Ventures,1
Norwest Venture Partners,eBay,2
Norwest Venture Partners,iD Ventures America,1
Norwest Venture Partners,iNovia Capital,1
Norwest Venture Partners,incTANK Ventures,1
Norwest Venture Partners,the London Fund,1
Norwich Ventures,Partners Innovation Fund,2
Notion Capital,Oak Investment Partners,1
Notion Capital,Octopus,1
Notion Capital,Passion Capital,1
Notion Capital,Peter Birch,1
Notion Capital,Sean Park,1
Notion Capital,Shakil Khan,1
Notion Capital,Sherry Coutu,1
Notion Capital,Solon Ventures,1
Notion Capital,Tom Hulme,1
Notion Capital,UPS Strategic Enterprise Fund,1
Notion Capital,e.ventures,1
Notion Capital,fourteen17,1
Notion Capital,ru-Net Holdings,1
Nova Spivack,Paige Craig,1
Nova Spivack,Thomas Korte,1
Nova Spivack,Tom McInerney,1
Nova Spivack,Zelkova Ventures,1
Nova Spivack,ff Venture Capital,1
NovaQuest,OrbiMed Advisors,1
NovaQuest,Palo Alto Investors,1
NovaQuest,Radius Ventures,1
NovaQuest,Roche Venture Fund,1
NovaQuest,Shepherd Ventures,1
NovaQuest,Technology Partners,1
NovaQuest,Vivo Ventures,1
Novacap Investments,iNovia Capital,1
Novak Biddle Venture Partners,Novitas Capital,2
Novak Biddle Venture Partners,O'Reilly AlphaTech Ventures,1
Novak Biddle Venture Partners,ONSET Ventures,1
Novak Biddle Venture Partners,Paladin Capital Group,4
Novak Biddle Venture Partners,Pelion Venture Partners,2
Novak Biddle Venture Partners,Pioneer Ventures Associates,1
Novak Biddle Venture Partners,Polaris Partners,2
Novak Biddle Venture Partners,QED Investors,5
Novak Biddle Venture Partners,RRE Ventures,1
Novak Biddle Venture Partners,RedShift Ventures,3
Novak Biddle Venture Partners,Redpoint Ventures,4
Novak Biddle Venture Partners,Revolution LLC,2
Novak Biddle Venture Partners,Ron Conway,1
Novak Biddle Venture Partners,S-Group Capital Management,2
Novak Biddle Venture Partners,STMicroelectronics,1
